2025-11-13 21:58:49,723 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.86) - Source: 192.168.10.3,timestamp,alert_type,source_ip,description,severity,ai_confidence,patterns
,,2025-11-16 15:47:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.72),MEDIUM,0.7157945532683754,
2025-11-16 15:47:38,850 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.69) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.69),MEDIUM,0.6933251648042177,
2025-11-16 15:47:38,899 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.67) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:38,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.67),MEDIUM,0.6723974712600095,
2025-11-16 15:47:39,683 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:39,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:39,740 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.99) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:39,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.99),MEDIUM,0.9911289830682638,
2025-11-16 15:47:40,153 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:40,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:40,207 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:40,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:40,269 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.97) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:40,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.97),MEDIUM,0.970299018791832,
2025-11-16 15:47:40,445 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:40,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:41,195 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:41,266 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.92) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.92),MEDIUM,0.9218345559064736,
2025-11-16 15:47:41,346 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.67) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.67),MEDIUM,0.6723497380505467,
2025-11-16 15:47:41,415 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.99) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.99),MEDIUM,0.9889002193768354,
2025-11-16 15:47:41,477 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.94) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.94),MEDIUM,0.9385211519992293,
2025-11-16 15:47:41,544 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.89) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.89),MEDIUM,0.8946065689541373,
2025-11-16 15:47:41,612 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.86) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.86),MEDIUM,0.8554820156477595,
2025-11-16 15:47:41,671 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.82) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.82),MEDIUM,0.817156859612637,
2025-11-16 15:47:41,759 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 87.119.10.24 (confidence: 0.97) - Source: 87.119.10.24,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,87.119.10.24,Unusual traffic pattern from 87.119.10.24 (confidence: 0.97),MEDIUM,0.9689512323981988,
2025-11-16 15:47:41,825 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 8.8.8.8 (confidence: 0.95) - Source: 8.8.8.8,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,8.8.8.8,Unusual traffic pattern from 8.8.8.8 (confidence: 0.95),MEDIUM,0.9462872703853245,
2025-11-16 15:47:41,885 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.76) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.76),MEDIUM,0.7559070717371715,
2025-11-16 15:47:41,986 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.70) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:41,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.70),MEDIUM,0.70291155361913,
2025-11-16 15:47:42,048 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.74) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.74),MEDIUM,0.7433358240730915,
2025-11-16 15:47:42,356 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 87.119.10.24 (confidence: 1.00) - Source: 87.119.10.24,,,,,,,
,,2025-11-16 15:47:42,AI Behavioral Anomaly,87.119.10.24,Unusual traffic pattern from 87.119.10.24 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:42,942 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.89) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:42,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.89),MEDIUM,0.8941679333836857,
2025-11-16 15:47:43,007 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:43,101 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.94) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.94),MEDIUM,0.944248192377418,
2025-11-16 15:47:43,160 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.74) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.74),MEDIUM,0.740137645522784,
2025-11-16 15:47:43,228 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.8293587372407,
2025-11-16 15:47:43,296 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.826246342240104,
2025-11-16 15:47:43,350 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.80) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.80),MEDIUM,0.7983906706705004,
2025-11-16 15:47:43,404 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.77) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.77),MEDIUM,0.7683124600542683,
2025-11-16 15:47:43,465 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.72) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.72),MEDIUM,0.7157759414202137,
2025-11-16 15:47:43,532 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.75) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.75),MEDIUM,0.745403847779791,
2025-11-16 15:47:43,732 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.71) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.71),MEDIUM,0.7132134535938559,
2025-11-16 15:47:43,964 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.70) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:43,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.70),MEDIUM,0.699398582639628,
2025-11-16 15:47:45,623 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 47.246.28.185 (confidence: 0.70) - Source: 47.246.28.185,,,,,,,
,,2025-11-16 15:47:45,AI Behavioral Anomaly,47.246.28.185,Unusual traffic pattern from 47.246.28.185 (confidence: 0.70),MEDIUM,0.6986512236514059,
2025-11-16 15:47:45,674 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.81) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:45,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.81),MEDIUM,0.8140205376960169,
2025-11-16 15:47:47,543 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:47,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:48,621 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:48,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:48,790 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.88) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:48,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.88),MEDIUM,0.8786706934351495,
2025-11-16 15:47:48,849 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 47.246.28.185 (confidence: 0.69) - Source: 47.246.28.185,,,,,,,
,,2025-11-16 15:47:48,AI Behavioral Anomaly,47.246.28.185,Unusual traffic pattern from 47.246.28.185 (confidence: 0.69),MEDIUM,0.6913337870877226,
2025-11-16 15:47:48,918 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.68) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:48,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.68),MEDIUM,0.6796942740653239,
2025-11-16 15:47:49,767 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.97) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:49,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.97),MEDIUM,0.9694285079992232,
2025-11-16 15:47:49,829 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:49,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:50,018 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.93) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:50,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.93),MEDIUM,0.9302146161195094,
2025-11-16 15:47:50,790 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:50,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:52,347 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 23.59.80.34 (confidence: 0.69) - Source: 23.59.80.34,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,23.59.80.34,Unusual traffic pattern from 23.59.80.34 (confidence: 0.69),MEDIUM,0.6884482197816757,
2025-11-16 15:47:52,404 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 23.59.80.34 (confidence: 0.68) - Source: 23.59.80.34,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,23.59.80.34,Unusual traffic pattern from 23.59.80.34 (confidence: 0.68),MEDIUM,0.6804189968240455,
2025-11-16 15:47:52,505 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:52,562 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:52,764 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:52,857 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:52,909 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.89) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.89),MEDIUM,0.8888946824120972,
2025-11-16 15:47:52,962 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:52,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:53,107 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 163.181.160.142 (confidence: 0.83) - Source: 163.181.160.142,,,,,,,
,,2025-11-16 15:47:53,AI Behavioral Anomaly,163.181.160.142,Unusual traffic pattern from 163.181.160.142 (confidence: 0.83),MEDIUM,0.827838251150801,
2025-11-16 15:47:54,272 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:54,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:54,332 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:54,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:54,579 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:54,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:47:55,057 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 163.181.160.142 (confidence: 0.78) - Source: 163.181.160.142,,,,,,,
,,2025-11-16 15:47:55,AI Behavioral Anomaly,163.181.160.142,Unusual traffic pattern from 163.181.160.142 (confidence: 0.78),MEDIUM,0.7789774581133142,
2025-11-16 15:47:56,969 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:47:56,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:01,065 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 72.153.5.62 (confidence: 0.68) - Source: 72.153.5.62,,,,,,,
,,2025-11-16 15:48:01,AI Behavioral Anomaly,72.153.5.62,Unusual traffic pattern from 72.153.5.62 (confidence: 0.68),MEDIUM,0.6779239642142775,
2025-11-16 15:48:01,336 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:01,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:01,602 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 3.108.35.59 (confidence: 0.73) - Source: 3.108.35.59,,,,,,,
,,2025-11-16 15:48:01,AI Behavioral Anomaly,3.108.35.59,Unusual traffic pattern from 3.108.35.59 (confidence: 0.73),MEDIUM,0.7311733595577348,
2025-11-16 15:48:12,582 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:12,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:12,661 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:12,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:16,226 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 182.176.125.18 (confidence: 1.00) - Source: 182.176.125.18,,,,,,,
,,2025-11-16 15:48:16,AI Behavioral Anomaly,182.176.125.18,Unusual traffic pattern from 182.176.125.18 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:16,278 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 119.156.245.12 (confidence: 1.00) - Source: 119.156.245.12,,,,,,,
,,2025-11-16 15:48:16,AI Behavioral Anomaly,119.156.245.12,Unusual traffic pattern from 119.156.245.12 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:17,917 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.89) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:17,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.89),MEDIUM,0.8888150099167696,
2025-11-16 15:48:19,061 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:19,109 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 15:48:19,156 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 15:48:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
